Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Total SF,Total Bathrooms,bath per bedroom,House Age,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Grvl,Street_Pave,Lot Shape_IR1,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Gtl,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_Stone,Exter Qual_Ex,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Ex,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Ex,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_Po,Bsmt Qual_TA,Bsmt Cond_Ex,Bsmt Cond_Fa,Bsmt Cond_Gd,Bsmt Cond_Po,Bsmt Cond_TA,Bsmt Exposure_Av,Bsmt Exposure_Gd,Bsmt Exposure_Mn,Bsmt Exposure_No,BsmtFin Type 1_ALQ,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_ALQ,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Heating QC_Ex,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Kitchen Qual_Ex,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Fireplace Qu_Ex,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Po,Fireplace Qu_TA,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Finish_Fin,Garage Finish_RFn,Garage Finish_Unf,Garage Qual_Ex,Garage Qual_Fa,Garage Qual_Gd,Garage Qual_Po,Garage Qual_TA,Garage Cond_Ex,Garage Cond_Fa,Garage Cond_Gd,Garage Cond_Po,Garage Cond_TA,Paved Drive_N,Paved Drive_P,Paved Drive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial
-1.3212060683884757,-0.9928870270764678,-0.8770048363210593,-1.2671796270871074,0.6021417817556266,2.05922156146063,-0.5067184252539721,1.145617003445386,1.089981587709332,0.3297969383370519,1.9264896140785663,-0.2939182393505505,-0.3032467802181359,1.576526401735618,1.496698300459218,-0.7831853135907442,-0.1010049359654671,0.4873338640110589,1.084375647541021,-0.2492202432828999,0.7840282950218381,-0.755202693152744,0.1760942129845659,-0.2072914450684739,0.3541667333846415,2.1621800494542995,1.1207819011313016,1.621827017944226,1.326573913938261,0.8488849590448737,-0.1264741206604551,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,1.3942219551059103,0.9188446771217872,1.176259714467616,0.3791233518581013,0.0714772736281252,-1.103939853600047,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6366617161764602,1.032427355557197,-0.8770048363210593,0.0459698348953389,-0.1330074051912734,-0.776078802768527,0.3930906571667182,-0.5739484079090101,-1.4511651155196994,-0.5660393675765791,-0.6336871843512152,3.809841287831391,-0.6719754007904717,0.1371421782196146,-0.1213751038710831,-0.7831853135907442,-0.1010049359654671,-0.7670619231712281,1.084375647541021,-0.2492202432828999,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-0.2816840808414617,0.6185183669735254,-0.9741015600700292,-1.0086480236149116,-0.3852675178069653,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,1.3942219551059103,0.9188446771217872,-0.4013885035578161,-1.176662951985368,-0.5585720998087217,0.6130144357621872,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.2559652025110559,-0.9910590329338363,2.40700980477528,-2.111347138361537,-0.995081520823757,-0.0672537117112377,0.3930906571667182,0.1535600353563112,-0.396349502858592,-0.5660393675765791,0.2489809742840954,-0.2939182393505505,-0.7083930423284801,-0.5621170344663933,-0.9074423097602514,0.9538231785464264,-0.1010049359654671,0.0955824982979787,1.084375647541021,-0.2492202432828999,0.7840282950218381,1.2346749066112308,0.1760942129845659,-0.2072914450684739,0.3541667333846415,0.6185183669735254,-0.0878047111002353,0.3065894971646573,-0.1526803667546248,-0.3621329614744364,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,0.2888543186505165,-0.6004639594284872,-0.2421306392776462,1.157016503779836,0.7015266470649726,-0.179426005481921,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8967649242708357,1.033201341017078,-0.8770048363210593,-0.0478265552462643,1.9466575513220132,-0.0672537117112377,-1.4065275076746626,-0.3755370142911952,-1.1634881302484883,1.8023278661825828,0.2138499032936353,5.737543889937029,-1.272866486167611,1.1542464875810807,1.0219953774222523,-0.7831853135907442,-0.1010049359654671,0.1193250053108927,-0.8215755505964664,-0.2492202432828999,-1.0247928895561034,1.2346749066112308,0.1760942129845659,-0.2072914450684739,-0.2816840808414617,3.7058417319350734,-0.7323842376237217,0.3065894971646573,0.4985636561919287,-0.7420601522255925,0.4070814625601507,8.747932369870473,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,-0.4480574389864128,-0.6004639594284872,0.7134165464033727,-0.3987698000636333,-0.5585720998087217,0.3488676220141511,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.95706157705635,-0.9490765353467444,-0.1732874132289865,-0.4230121158126776,0.033264251386841,-0.776078802768527,1.292899739587409,-1.830553900821838,0.1310583034719616,-0.5660393675765791,-0.971823742634394,-0.2939182393505505,0.229361227275238,-0.889043419618293,-0.8972336447487038,0.8604356252057184,3.008971170182814,0.3092650614142043,-0.8215755505964664,-0.2492202432828999,0.7840282950218381,1.2346749066112308,0.1760942129845659,-0.2072914450684739,0.9900175476107448,-0.9251433155072492,-2.5049779355633093,-1.0086480236149116,-1.3621335522267957,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,5.466336000363804,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,0.6573101974689811,0.9188446771217872,-0.466087010921635,1.157016503779836,0.7015266470649726,1.8677118010653584,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.337758090721754,-0.9490710239131376,-0.8770048363210593,0.9839337363113722,-0.6026296413279326,-0.776078802768527,1.292899739587409,-0.5739484079090101,0.7543584382262524,-0.5660393675765791,-0.0606115888193343,-0.2939182393505505,-0.3214556009871401,-0.4962776930121912,-0.8334294884265311,-0.7831853135907442,-0.1010049359654671,-1.3190752112214774,-0.8215755505964664,-0.2492202432828999,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,-1.5533857092936685,-0.9251433155072492,-0.9338153396623112,-1.0086480236149116,-0.6829790711539613,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,0.6573101974689811,-1.3601182777036245,-1.0956532556541814,-1.176662951985368,-0.5585720998087217,0.5139593806066736,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.297345258344252,-0.9542273410141954,0.5304300098630863,0.6087481757449589,-0.1431613994861201,-0.0672537117112377,-0.5067184252539721,-0.2432627518793186,-0.9717034734010144,0.884095652621111,0.398288025993551,1.6929163444147697,-0.617348938483459,0.4459059864186311,0.4860404643160015,-0.7831853135907442,-0.1010049359654671,-0.2961688674151014,1.084375647541021,-0.2492202432828999,-1.0247928895561034,1.2346749066112308,0.1760942129845659,-0.2072914450684739,-0.2816840808414617,-0.9251433155072492,-0.5712393559928501,0.3065894971646573,0.21945907492912,0.6510062138619799,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,-0.0796015601679481,0.1591903588466499,0.0639430686358051,-0.3987698000636333,-0.5585720998087217,0.2498125668586375,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.297560322198078,-0.9538244234208044,-0.1732874132289865,0.4680535905325538,-0.0835066830038958,-0.0672537117112377,1.292899739587409,-1.003839760747609,-1.6429497723671735,-0.5660393675765791,-0.0869598920621794,0.681759458034205,-0.7311540682897354,-0.5575763902281724,-0.5144087068156673,0.6643217631902313,-0.1010049359654671,0.1549387658302636,1.084375647541021,-0.2492202432828999,-1.0247928895561034,-0.755202693152744,0.1760942129845659,-0.2072914450684739,-0.9175348950675648,2.1621800494542995,-1.4978224253703618,-1.0086480236149116,-1.0830289709639869,-0.7420601522255925,-0.704492669149445,0.1401631122135168,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,0.6573101974689811,-1.3601182777036245,-0.2023161732076038,-1.176662951985368,-1.1886214732455689,0.9431979529472322,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.254997979055362,-0.9556890897947428,0.0612850611350377,0.9839337363113722,0.1969974093912438,-0.0672537117112377,0.3930906571667182,-0.1109884894674419,-0.7799188165535402,1.7855309354467024,-0.0847642001252757,-0.2939182393505505,-0.5809312969454504,-0.7800679579009931,-1.1524502700373949,0.8697743805397892,-0.1010049359654671,-0.1655850788440747,-0.8215755505964664,-0.2492202432828999,0.7840282950218381,1.2346749066112308,0.1760942129845659,-0.2072914450684739,0.3541667333846415,0.6185183669735254,-0.4100944743619785,0.3065894971646573,1.4103052883171037,-0.7420601522255925,1.800254374302844,-0.3588380041723937,-0.1031343162481333,1.8366975085435329,-0.0630310488773799,-0.0894222783863975,-0.4480574389864128,-1.3601182777036245,-0.5258087100266987,1.157016503779836,0.7015266470649726,0.0517024565476105,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.3588241984392862,-0.960559978228432,1.4687199073191832,-1.5016706024411155,-0.8520371261951044,0.6415713793460515,-0.5067184252539721,1.0794798722394476,0.994089259285595,-0.5660393675765791,-0.9191271361487036,-0.2939182393505505,1.4834937577404046,0.4163917988701957,0.2180630077628759,-0.7831853135907442,-0.1010049359654671,-0.5039158037780985,-0.8215755505964664,-0.2492202432828999,0.7840282950218381,-0.755202693152744,-2.240561731019079,-0.2072914450684739,-0.9175348950675648,-0.9251433155072492,1.0402094603158658,0.3065894971646573,0.1031654994029497,-0.7420601522255925,0.777606173130016,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,-0.0796015601679481,0.1591903588466499,-0.0828727749974764,0.3791233518581013,5.111872261122902,-1.0709215018815426,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1732050908446637,-0.996893362357641,-0.8770048363210593,0.7494427609573638,0.065883958059036,-0.0672537117112377,0.3930906571667182,-0.0117827926585344,-0.6360803239179347,1.1248516598353997,0.8681661004909551,-0.2939182393505505,0.4319343583304101,1.215545184797062,1.0909038662501993,-0.7831853135907442,-0.1010049359654671,0.172745646089949,-0.8215755505964664,-0.2492202432828999,0.7840282950218381,-0.755202693152744,0.1760942129845659,-0.2072914450684739,0.3541667333846415,0.6185183669735254,-0.2892358131388248,0.3065894971646573,0.2427177900343541,-0.7420601522255925,-0.0523691785464821,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.0630310488773799,-0.0894222783863975,-1.184969196623342,-0.6004639594284872,0.7806034578965693,0.3791233518581013,0.0714772736281252,-0.0143342468893984,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
